CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.97652+(6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18)))))))+0.31626680493354797" 
1, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.97652+(6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18)))))))+0.05729396641254425" 
1, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.97652+(6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18)))))))+0.02318122610449791" 
1, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.97652+(6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18)))))))+0.027037229388952255" 
1, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.97652+(6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18)))))))+0.032831858843564987" 
1, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.97652+(6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18)))))))+0.033627189695835114" 
1, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.97652+(6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18)))))))+0.040097203105688095" 
1, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.97652+(6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18)))))))+0.053741477429866791" 
1, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.97652+(6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18)))))))+0.040965743362903595" 
1, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.97652+(6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18)))))))+0.10542226582765579" 
2, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.890137+(0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18))))))" 
2, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.890137+(0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18))))))" 
2, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "0.890137+((0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18))))))-0.20847007632255554)" 
2, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "0.890137+((0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18))))))-0.067701645195484161)" 
2, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "0.890137+((0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18))))))-0.068918965756893158)" 
2, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.890137+((0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18))))))-0.066390983760356903)" 
2, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.890137+((0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18))))))-0.080154307186603546)" 
2, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.890137+((0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18))))))-0.10852903872728348)" 
2, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.890137+((0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18))))))-0.15341676771640778)" 
2, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.890137+((0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18))))))-0.12804219126701355)" 
2, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.890137+((0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18))))))-0.31762003898620605)" 
2, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.890137+((0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18))))))-0.059562880545854568)" 
2, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.890137+((0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18))))))-0.019343327730894089)" 
2, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.890137+((0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18))))))-0.019691133871674538)" 
2, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.890137+((0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18))))))-0.018968852236866951)" 
2, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.890137+((0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18))))))-0.022901231423020363)" 
2, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.890137+((0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18))))))-0.031008297577500343)" 
2, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.890137+((0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18))))))-0.043833363801240921)" 
2, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.890137+((0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18))))))-0.036583483219146729)" 
2, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.890137+((0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18))))))-0.090748585760593414)" 
2, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.890137+(0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18)))))))+0.20847007632255554" 
2, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.890137+(0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18)))))))+0.067701645195484161" 
2, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.890137+(0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18)))))))+0.068918965756893158" 
2, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.890137+(0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18)))))))+0.066390983760356903" 
2, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.890137+(0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18)))))))+0.080154307186603546" 
2, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.890137+(0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18)))))))+0.10852903872728348" 
2, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.890137+(0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18)))))))+0.15341676771640778" 
2, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.890137+(0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18)))))))+0.12804219126701355" 
2, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.890137+(0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18)))))))+0.31762003898620605" 
2, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.890137+(0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18)))))))+0.059562880545854568" 
2, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.890137+(0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18)))))))+0.019343327730894089" 
2, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.890137+(0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18)))))))+0.019691133871674538" 
2, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.890137+(0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18)))))))+0.018968852236866951" 
2, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.890137+(0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18)))))))+0.022901231423020363" 
2, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.890137+(0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18)))))))+0.031008297577500343" 
2, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.890137+(0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18)))))))+0.043833363801240921" 
2, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.890137+(0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18)))))))+0.036583483219146729" 
2, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.890137+(0.00186592*(log(x+19)*(log(x+18)*(3-(0.749419*log(x+18)))))))+0.090748585760593414" 
2, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.892464+(4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18))))))" 
2, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.892464+(4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18))))))" 
2, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "0.892464+((4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18))))))-0.21122352778911591)" 
2, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "0.892464+((4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18))))))-0.099766306579113007)" 
2, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "0.892464+((4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18))))))-0.1109490767121315)" 
2, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.892464+((4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18))))))-0.10692065954208374)" 
2, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.892464+((4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18))))))-0.14321824908256531)" 
2, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.892464+((4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18))))))-0.20251971483230591)" 
2, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.892464+((4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18))))))-0.2085157036781311)" 
2, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.892464+((4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18))))))-0.13284964859485626)" 
2, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.892464+((4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18))))))-0.30278679728507996)" 
2, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.892464+((4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18))))))-0.060349579900503159)" 
2, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.892464+((4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18))))))-0.028504658490419388)" 
2, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.892464+((4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18))))))-0.031699735671281815)" 
2, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.892464+((4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18))))))-0.030548760667443275)" 
2, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.892464+((4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18))))))-0.040919501334428787)" 
2, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.892464+((4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18))))))-0.057862773537635803)" 
2, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.892464+((4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18))))))-0.059575915336608887)" 
2, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.892464+((4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18))))))-0.037957042455673218)" 
2, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.892464+((4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18))))))-0.086510516703128815)" 
2, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.892464+(4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18)))))))+0.21122352778911591" 
2, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.892464+(4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18)))))))+0.099766306579113007" 
2, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.892464+(4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18)))))))+0.1109490767121315" 
2, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.892464+(4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18)))))))+0.10692065954208374" 
2, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.892464+(4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18)))))))+0.14321824908256531" 
2, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.892464+(4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18)))))))+0.20251971483230591" 
2, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.892464+(4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18)))))))+0.2085157036781311" 
2, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.892464+(4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18)))))))+0.13284964859485626" 
2, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.892464+(4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18)))))))+0.30278679728507996" 
2, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.892464+(4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18)))))))+0.060349579900503159" 
2, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.892464+(4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18)))))))+0.028504658490419388" 
2, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.892464+(4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18)))))))+0.031699735671281815" 
2, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.892464+(4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18)))))))+0.030548760667443275" 
2, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.892464+(4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18)))))))+0.040919501334428787" 
2, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.892464+(4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18)))))))+0.057862773537635803" 
2, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.892464+(4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18)))))))+0.059575915336608887" 
2, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.892464+(4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18)))))))+0.037957042455673218" 
2, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.892464+(4.57043e-06*(log(x+19)*(log(x+18)*(3-(154.187*log(x+18)))))))+0.086510516703128815" 
0, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "1.03489+0.000361048*x+-2.2172e-07*x*x+2.80123/x" 
0, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(1.03489+0.000361048*x+-2.2172e-07*x*x+2.80123/x)*(1-(0.0732461+-3.84355e-05*x+4.47792e-08*x*x))" 
0, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.03489+0.000361048*x+-2.2172e-07*x*x+2.80123/x)*(1-(0.071148+-3.95091e-05*x+4.60746e-08*x*x))" 
0, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.03489+0.000361048*x+-2.2172e-07*x*x+2.80123/x)*(1-(0.0172483))" 
0, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(1.03489+0.000361048*x+-2.2172e-07*x*x+2.80123/x)*(1+(0.0732461+-3.84355e-05*x+4.47792e-08*x*x))" 
0, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.03489+0.000361048*x+-2.2172e-07*x*x+2.80123/x)*(1+(0.071148+-3.95091e-05*x+4.60746e-08*x*x))" 
0, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.03489+0.000361048*x+-2.2172e-07*x*x+2.80123/x)*(1+(0.0172483))" 
1, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "1.12941+1.29281e-05*x+9.9028e-07*x*x+-1.07643e-09*x*x*x" 
1, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(1.12941+1.29281e-05*x+9.9028e-07*x*x+-1.07643e-09*x*x*x)*(1-(0.10642+0.000223604*x+-2.47263e-07*x*x))" 
1, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.12941+1.29281e-05*x+9.9028e-07*x*x+-1.07643e-09*x*x*x)*(1-(0.0723484+0.000284619*x+-3.12409e-07*x*x))" 
1, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.12941+1.29281e-05*x+9.9028e-07*x*x+-1.07643e-09*x*x*x)*(1-(0.0785963))" 
1, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(1.12941+1.29281e-05*x+9.9028e-07*x*x+-1.07643e-09*x*x*x)*(1+(0.10642+0.000223604*x+-2.47263e-07*x*x))" 
1, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.12941+1.29281e-05*x+9.9028e-07*x*x+-1.07643e-09*x*x*x)*(1+(0.0723484+0.000284619*x+-3.12409e-07*x*x))" 
1, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.12941+1.29281e-05*x+9.9028e-07*x*x+-1.07643e-09*x*x*x)*(1+(0.0785963))" 
2, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.98107+118.041/(x*x)+0.000138451*x" 
2, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.98107+118.041/(x*x)+0.000138451*x)*(1-(0.268648+0.000406904*x+-4.31269e-07*x*x))" 
2, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.98107+118.041/(x*x)+0.000138451*x)*(1-(0.180018+0.000374074*x+-3.74802e-07*x*x))" 
2, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.98107+118.041/(x*x)+0.000138451*x)*(1-(0.222133))" 
2, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.98107+118.041/(x*x)+0.000138451*x)*(1+(0.268648+0.000406904*x+-4.31269e-07*x*x))" 
2, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.98107+118.041/(x*x)+0.000138451*x)*(1+(0.180018+0.000374074*x+-3.74802e-07*x*x))" 
2, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.98107+118.041/(x*x)+0.000138451*x)*(1+(0.222133))" 
